fyndist	f I n t I s t
rakki	r a h c I
kjálka	c_h au l_0 k a
brúðkaupum	p r u D k_h 9i p Y m
guðni	k v Y D n I
nálinni	n au: l I n I
reikninga	r ei h k n i N k a
rúmur	r u: m Y r
snúningsásnum	s t n u: n i N s au s t n Y m
vetrarmánuðina	v E: t r a r m au n Y D I n a
hraði	r_0 a: D I
böllinn	p 9 t l I n
rjúka	r j u: k a
granada	k r a: n a t a
styttri	s t I h t r I
parkinsonsamtökin	p_h a r_0 c I n s O n s a m t_h 9 c I n
umferðarslysi	Y m f E r D a r_0 s t l I s I
kjósi	c_h ou: s I
willum	v I l Y m
þvo	T v O:
suðurkjördæmis	s Y: D Y r_0 c_h 9 r t ai m I s
greiningardeild	k r ei: n i N k a r t ei l t
handrið	h a n t r I D
geimfar	c ei m f a r
hentugur	h E n_0 t Y G Y r
greinargerðum	k r ei: n a r c E r D Y m
restinni	r E s t I n I
léttirinn	l j E h t I r I n
svokölluðu	s v O: k_h 9 t l Y D Y
tillögunnar	t_h I l 9 G Y n a r
tvöföldun	t_h v 9: f 9 l t Y n
verðtryggð	v E r D t_h r I G D
make	m ei: k
ríkisskuldabréf	r i: c I s k Y l t a p r j E v
dýpstu	t i f s t Y
alþjóðlegri	a l T j ou D l E G r I
slökkvistarfi	s t l 9 h k v I s t a r v I
varðar	v a r D a r
aðstoðarmenn	a D s t O D a r m E n
samsvara	s a m s v a r a
litháa	l I t h au a
mandela	m a n t E l a
myllumerkjum	m I l Y m E r_0 c Y m
skólanum	s k ou: l a n Y m
bótum	p ou: t Y m
þröngan	T r 9i N k a n
fjöltækni	f j 9 l t_h ai h k n I
dauðadómur	t 9i: D a t ou m Y r
sunna	s Y n a
evrópskar	E v r ou p s k a r
talsmanni	t_h a l s m a n I
fyrrgreindri	f I r k r ei n t r I
eflingar	E p l i N k a r
ryki	r I: c I
mexíkóflóa	m E k s i k_h ou f l ou a
tara	t_h a: r a
kærumálsgögnum	c_h ai: r Y m au l s k 9 k n Y m
myndefnið	m I n t E p n I D
mannskapnum	m a n s k a h p n Y m
navas	n a: v a s
framkvæmdaleyfi	f r a m k_h v ai m t a l ei v I
beð	p E: D
ritið	r I: t I D
endurspeglaði	E n t Y r_0 s p E k l a D I
tugmilljóna	t_h Y G m I l j ou n a
lögheimili	l 9 x h ei m I l I
bágur	p au: G Y r
giggs	c I k s
kveikir	k_h v ei: c I r
handíðaskóla	h a n t i D a s k ou l a
minnir	m I n I r
síldargallinn	s i l t a r k a l I n
yfirheyrsla	I: v I r_0 h ei r_0 s t l a
stiginn	s t i j I n
pakkanum	p_h a h k a n Y m
sjúklingarnir	s j u h k l i N k a r t n I r
byssuna	p I s Y n a
mura	m Y: r a
harðfiskhjallur	h a r D f I s k C a t l Y r
strengi	s t r ei J c I
þremenningarnir	T r E: m E n i N k a r t n I r
færeyingar	f ai: r ei j i N k a r
listastofnun	l I s t a s t O p n Y n
utanríkisráðuneytið	Y: t a n r i c I s r au D Y n ei t I D
osti	O s t I
sneiðar	s t n ei: D a r
sheep	s j i: p
fyrirlitlega	f I: r I r l I t l E G a
renndi	r E n t I
heiðarskóla	h ei: D a r_0 s k ou l a
fáanlegar	f au: a n l E G a r
samdráttur	s a m t r au h t Y r
innréttingar	I n r j E h t i N k a r
aðdráttarafl	a D t r au h t a r a p l_0
vara	v a: r a
kynfæri	c_h I n f ai r I
lambið	l a m p I D
málvillunnar	m au l v I t l Y n a r
gerðu	c E r D Y
flóknasta	f l ou h k n a s t a
gullverðlaun	k Y t l v E r D l 9i n
viðkomandi	v I D k_h O m a n t I
hægra	h ai G r a
búrma	p u r m a
beygjurein	p ei j Y r ei n
spurningarnar	s p Y r t n i N k a r t n a r
fish	f I s
teldi	t_h E l t I
ávallt	au: v a l_0 t
verma	v E r m a
vörumerkinu	v 9: r Y m E r_0 c I n Y
engir	ei J c I r
seinn	s ei t n_0
svali	s v a: l I
áhugaverðum	au: h Y G a v E r D Y m
lófann	l ou: v a n
seinnameir	s ei t n a m ei r
starfsfélaga	s t a r f s f j E l a G a
lífeyrissjóðsins	l i: v ei r I s j ou D s I n s
skáldskapur	s k au l t s k a p Y r
viðskiptafræðingur	v I D s c I f t a f r ai D i N k Y r
kynslóðaskipti	c_h I n s t l ou D a s c I f t I
kankvís	k_h au N_0 k v i s
fatahönnun	f a: t a h 9 n Y n
lengdust	l ei N t Y s t
pollrólegi	p_h O t l r ou l ei j I
viljað	v I l j a D
mikilvægasti	m I: c I l v ai G a s t I
athyglissýki	a: t h I k l I s i c I
áheyrendur	au: h ei r E n t Y r
glími	k l i: m I
greinilegar	k r ei: n I l E G a r
minnsta	m I n s t a
hrellingar	r_0 E t l i N k a r
aumt	9i m_0 t
eftirlitsaðila	E f t I r l I t s a D I l a
stytting	s t I h t i N k
hákarl	h au: k_h a r t l
horfðu	h O r D Y
byggðust	p I G D Y s t
aðstæðum	a D s t ai D Y m
pogba	p_h O k p a
dagblað	t a G p l a D
hjálparsögninni	C au l_0 p a r_0 s 9 k n I n I
mannlífi	m a n l i v I
arnóri	a r t n ou r I
skattfrelsi	s k a h t f r E l s I
færir	f ai: r I r
slaufan	s t l 9i: f a n
fögru	f 9 G r Y
hjúkrunarfræðingur	C u: k r Y n a r_0 f r ai D i N k Y r
áreksturinn	au: r E k s t Y r I n
prófum	p_h r ou: v Y m
fiskveiðiári	f I s k v ei D I au r I
geri	c E: r I
sem	s E: m
originalinn	O r I c I n a l I n
bjölluðu	p j 9 t l Y D Y
sérhæfa	s j E r_0 h ai v a
fjárframlög	f j au r_0 f r a m l 9 G
bænda	p ai n t a
þurfið	T Y r v I D
kirkjukórnum	c_h I r_0 c Y k_h ou r t n Y m
dúfu	t u: v Y
fremja	f r E m j a
flugmiða	f l Y G m I D a
ellefti	E t l E f t I
sendinefndin	s E n t I n E m t I n
access	a k s E s
utanyfirgallarnir	Y: t a n I v I r k a l a r t n I r
dreif	t r ei: v
totally	t_h ou: t_h a l i
silfruðum	s I l v r Y D Y m
feels	f i: l s
fiskveiðiár	f I s k v ei D I au r
brjálæði	p r j au: l ai D I
varnarþing	v a r t n a r_0 T i N k
teljum	t_h E l j Y m
samvera	s a m v E r a
flot	f l O: t
svalbarða	s v a l p a r D a
ísleifs	i: s t l ei f s
húsfreyju	h u: s f r ei j Y
stelpuna	s t E l_0 p Y n a
söngvara	s 9i N k v a r a
þotan	T O: t a n
rót	r ou: t
leikhlés	l ei: k l_0 j E s
reiða	r ei: D a
sjáum	s j au: Y m
losnað	l O s t n a D
tilfærsla	t_h I l f ai r_0 s t l a
krækja	k_h r ai: c a
lögfræðings	l 9 x f r ai D i N s
afturlappirnar	a f t Y r l a h p I r t n a r
falið	f a: l I D
trekkja	t_h r E h c a
reikningurinn	r ei h k n i N k Y r I n
tómasdóttir	t_h ou: m a s t ou h t I r
dökkri	t 9 h k r I
streymdi	s t r ei m t I
dýraheilbrigðiseftirlit	t i: r a h ei l p r I G D I s E f t I r l I t
nýs	n i: s
vesturs	v E s t Y r_0 s
eftirvögnum	E f t I r v 9 k n Y m
nýbyggingum	n i: p I c i N k Y m
gagnáfrýjanda	k a k n au f r i j a n t a
fataherbergi	f a: t a h E r p E r c I
franski	f r a n s c I
ánægjulegu	au: n ai j Y l E G Y
afskræmt	a f s k r ai m_0 t
sakbornings	s a: k p O r t n i N s
lógík	l ou: c i k
kólumbía	k_h ou: l Y m p i j a
nýju	n i: j Y
mönnum	m 9 n Y m
septembermánaða	s E f t E m p E r m au n a D a
atburðarás	a: t p Y r D a r au s
venjulegra	v E n j Y l E G r a
fjósinu	f j ou: s I n Y
eldinn	E l t I n
passenger	p_h a s E n t s j E r
hugrekki	h Y G r E h c I
hópa	h ou: p a
kleópatra	k_h l E: ou p_h a t r a
heildarskuldir	h ei l t a r_0 s k Y l t I r
geðveiki	c E D v ei c I
beinar	p ei: n a r
ball	p a l
bill	p I l
brent	p r E n_0 t
brotanna	p r O: t a n a
neskirkju	n E: s c_h I r_0 c Y
veðurstofunni	v E: D Y r_0 s t O v Y n I
snjólaug	s t n j ou: l 9i G
óneitanlega	ou: n ei t a n l E G a
ofninn	O p n I n
sjálfstæðum	s j au l f s t ai D Y m
útþenslu	u: t T E n s t l Y
mótspyrnu	m ou t s p I r t n Y
þinginu	T i J c I n Y
fanganna	f au N k a n a
minnisvarði	m I n I s v a r D I
soffa	s O f a
jarma	j a r m a
halarófu	h a: l a r ou v Y
fiskveiðistjórn	f I s k v ei D I s t j ou r t n_0
svæðisins	s v ai: D I s I n s
mögulegan	m 9: G Y l E G a n
flugum	f l Y: G Y m
sjóðfélagar	s j ou D f j E l a G a r
stelpa	s t E l_0 p a
ástvinur	au s t v I n Y r
hnífurinn	n_0 i: v Y r I n
óunnið	ou: Y n I D
pop	p_h O p
engi	ei J c I
raknar	r a h k n a r
ráðherranum	r au T h E r a n Y m
tímabundinn	t_h i: m a p Y n t I n
tjaldsvæði	t_h j a l t s v ai D I
falinn	f a: l I n
sálfræðings	s au l f r ai D i N s
næstkomandi	n ai s t k_h O m a n t I
spergilkál	s p E r c I l k_h au l
dragast	t r a: G a s t
grillmatnum	k r I l m a h t n Y m
hrossunum	r_0 O s O n Y m
dreki	t r E: c I
rata	r a: t a
heillast	h ei t l a s t
skemmdum	s c E m t Y m
skákir	s k au: c I r
grafíska	k r a: f i s k a
globe	k l ou: p
andaðist	a n t a D I s t
maga	m a: G a
fjölbreytt	f j 9 l p r ei h t
pamela	p_h a: m E l a
kyrrir	c_h I r I r
sydney	s I t n ei
elfar	E l v a r
tjáningu	t_h j au: n i N k Y
fjósagallanna	f j ou: s a k a l a n a
sellista	s E l I s t a
drapst	t r a f s t
breti	p r E: t I
horfna	h O r t n a
tengdasonur	t_h ei N t a s O n Y r
veturinn	v E: t Y r I n
bankahrunsins	p au N_0 k a r_0 Y n s I n s
feðra	f E D r a
landeyjahafnar	l a n t ei j a h a p n a r
hélduð	h j E l t Y D
sögusviðið	s 9: G Y s v I D I D
vanilludropum	v a: n I l Y t r O p Y m
voyage	v Oi a s j
reykjavíkurhöfn	r ei: c a v i k Y r_0 h 9 p n_0
wealth	v E l T
meðaltal	m E: D a l t_h a l
dúfuunga	t u: v Y u N k a
ársfundar	au r_0 s f Y n t a r
millistykkja	m I t l I s t I h c a
arasonar	a: r a s O n a r
formerki	f O r m E r_0 c I
handlegginn	h a n t l E c I n
annarri	a n a r I
aggi	a c I
leiksloka	l ei: k s t l O k a
drukknir	t r Y h k n I r
háttalag	h au h t a l a G
hjólreiða	C ou l r ei D a
gangbraut	k au N k p r 9i t
frammámanni	f r a m au m a n I
ræðukeppni	r ai: D Y c_h E h p n I
eignar	ei k n a r
sýslumanni	s i s t l Y m a n I
jóna	j ou: n a
hæðir	h ai: D I r
bought	p O t
septemberlok	s E f t E m p E r l O k
nýr	n i: r
greiði	k r ei: D I
kvillum	k_h v I t l Y m
hollari	h O t l a r I
stíflu	s t i p l Y
tauið	t_h 9i: I D
kvenmannsrödd	k_h v E n m a n s r 9 t
íbúðarinnar	i: p u D a r I n a r
framþróun	f r a m T r ou Y n
kát	k_h au: t
athyglisverður	a: t h I k l I s v E r D Y r
keim	c_h ei: m
frjálshyggjumanna	f r j au l s h I c Y m a n a
refsingu	r E f s i N k Y
þjóðarinnar	T j ou: D a r I n a r
tómar	t_h ou: m a r
fertugasta	f E r_0 t Y G a s t a
framkvæmdasjóði	f r a m k_h v ai m t a s j ou D I
hagstæður	h a x s t ai D Y r
rutt	r Y h t
apparat	a h p a r a t
dynki	t i J_0 c I
dæmda	t ai m t a
hænsni	h ai n s t n I
matvælavinnslu	m a: t v ai l a v I n s t l Y
lýsingarháttur	l i: s i N k a r_0 h au h t Y r
biðst	p I D s t
island	ai: l a n t
fækkunin	f ai h k Y n I n
þaula	T 9i: l a
geðklofa	c E D k_h l O v a
tékklandi	t_h j E h k l a n t I
dagsetning	t a x s E h t n i N k
hljómi	l_0 j ou: m I
hugsjónum	h Y x s j ou n Y m
mótfallinn	m ou t f a t l I n
tolleringin	t_h O l E r i J c I n
kynbundinn	c_h I n p Y n t I n
millistykkinu	m I t l I s t I h c I n Y
peysuna	p_h ei: s Y n a
fáskrúðsfirði	f au s k r u D s f I r D I
sektina	s E x t I n a
veðurspár	v E: D Y r_0 s p au r
réttargæslumaður	r j E h t a r c ai s t l Y m a D Y r
rúanda	r u a n t a
síðum	s i: D Y m
sígarettuhulstri	s i: k a r E h t Y h Y l s t r I
græddu	k r ai t Y
horfði	h O r D I
númerið	n u: m E r I D
takta	t_h a x t a
skýrslumöppuna	s c i r_0 s t l Y m 9 h p Y n a
gísladóttur	c i s t l a t ou h t Y r
mundi	m Y n t I
adolfsson	a: t O l f s O n
markaðsstarfi	m a r_0 k a D s t a r v I
athugasemdirnar	a: t h Y G a s E m t I r t n a r
beinnar	p ei t n a r
árekstrinum	au: r E k s t r I n Y m
nígerskur	n i: k E r_0 s k Y r
ingvar	i N k v a r
sætu	s ai: t Y
wave	v ei: v
sykurreyr	s I: k Y r ei r
mh	E m h au
bikarmeistara	p I: k a r m ei s t a r a
olíufélagið	O: l i j Y f j E l ai j I D
öryrkjabandalags	9: r I r_0 c a p a n t a l a x s
búsetu	p u: s E t Y
húnavatnssýslu	h u: n a v a s i s t l Y
framsali	f r a m s a l I
verktaki	v E r_0 t_h a c I
ferhyrndur	f E: r_0 h I r n t Y r
klóraði	k_h l ou: r a D I
hátíðarnar	h au: t_h i D a r t n a r
heimsótt	h ei m s ou h t
ballanna	p a l a n a
kostaði	k_h O s t a D I
reynsluna	r ei n s t l Y n a
elísabet	E: l i s a p E t
blessi	p l E s I
efndir	E m t I r
liðurinn	l I: D Y r I n
vilberg	v I l p E r k
nægilegur	n ai j I l E G Y r
minniháttar	m I n I h au h t a r
steppur	s t E h p Y r
ríkisstofnun	r i: c I s t O p n Y n
áfrýjunarefnd	au: f r i j Y n a r E m t
kanta	k_h a n_0 t a
bögglast	p 9 k l a s t
ólöglegra	ou: l 9 G l E G r a
stundum	s t Y n t Y m
framgengt	f r a m c ei N_0 t
útibúum	u: t I p u Y m
gosdrykk	k O s t r I h k
kaupsamning	k_h 9i p s a m n i N k
stuði	s t Y: D I
fígúranna	f i: k u r a n a
hviðum	k_h v I: D Y m
deilurnar	t ei: l Y r t n a r
sannast	s a n a s t
valkostir	v a l k_h O s t I r
drolluðum	t r O t l Y D Y m
vítaspyrnukeppni	v i: t a s p I r t n Y c_h E h p n I
sources	s O r_0 s E s
flutningabíl	f l Y h t n i N k a p i l
málfræði	m au l f r ai D I
hjartslátturinn	C a r_0 t s t l au h t Y r I n
þrettán	T r E h t au n
grilla	k r I l a
reglulegt	r E k l Y l E x t
vigo	v i k ou
þyrfti	T I r_0 t I
erfðagreiningu	E r D a k r ei n i N k Y
nam	n a: m
pain	p_h ei: n
umfangsmeiri	Y m f au N s m ei r I
kjaftæði	c_h a f t ai D I
einföldustu	ei n f 9 l t Y s t Y
fáni	f au: n I
stígur	s t i: G Y r
gíslasyni	c i s t l a s I n I
myndapörin	m I n t a p_h 9 r I n
áréttuð	au: r j E h t Y D
ferjan	f E r j a n
ljósmyndara	l j ou s m I n t a r a
dilluðum	t I t l Y D Y m
taldist	t_h a l t I s t
sófaborði	s ou: f a p O r D I
geðheilsu	c E D h ei l s Y
heilbrigðisvandamál	h ei l p r I G D I s v a n t a m au l
textavarpi	t_h E k s t a v a r_0 p I
knattspyrnumaðurinn	k_h n a h t s p I r t n Y m a D Y r I n
estragon	E s t r a k O n
ræddu	r ai t Y
stína	s t i: n a
hálftómum	h au l v t_h ou m Y m
hundrað	h Y n t r a D
tryggi	t_h r I c I
kíminn	c_h i: m I n
ólafsdóttur	ou: l a f s t ou h t Y r
hjálpaði	C au l_0 p a D I
bé	p j E:
aðferðafræði	a D f E r D a f r ai D I
tónlistarhátíð	t_h ou n l I s t a r_0 h au t_h i D
gormælt	k O r m ai l_0 t
hásteinsvelli	h au: s t ei n s v E t l I
stara	s t a: r a
þrefa	T r E: v a
manning	m a n i N
vinnugallinn	v I n Y k a l I n
helikopter	h E: l I k_h O p t E r
haggað	h a k a D
gró	k r ou:
landi	l a n t I
ávinning	au: v I n i N k
hamborgara	h a m p O r k a r a
liggðu	l I G D Y
beygingarvillu	p ei j i N k a r v I t l Y
æti	ai: t I
grafíklist	k r a: f i k l I s t
fannborg	f a n p O r k
elda	E l t a
líffræði	l i f r ai D I
hljóp	l_0 j ou: p
ragnheiði	r a k n_0 h ei D I
tilvalið	t_h I l v a l I D
stappa	s t a h p a
örfár	9 r_0 f au r
aftur	a f t Y r
útnefningu	u: t n E p n i N k Y
draugurinn	t r 9i: G Y r I n
fáar	f au: a r
tryllir	t_h r I t l I r
afurðatekjum	a: v Y r D a t_h E c Y m
flugumferðarstjórar	f l Y: G Y m f E r D a r_0 s t j ou r a r
hefnd	h E m t
umsvifin	Y m s v I v I n
hnotskurn	n_0 O t s k Y r t n_0
radín	r a: t i n
lífsferil	l i f s f E r I l
varðveitt	v a r D v ei h t
spá	s p au:
orðaskránni	O r D a s k r au n I
lækjartorg	l ai: c a r_0 t_h O r k
útbreidd	u: t p r ei t
bær	p ai: r
fjárhagsvanda	f j au r_0 h a x s v a n t a
verkstæðum	v E r_0 k s t ai D Y m
jóladag	j ou: l a t a G
áður	au: D Y r
íþróttablaði	i: T r ou h t a p l a D I
gengiskráningarvog	c ei J c I s k r au n i N k a r v O G
jörðum	j 9 r D Y m
hlað	l_0 a: D
eldstóna	E l t s t ou n a
upphæðina	Y h p h ai D I n a
almáttugan	a l m au h t Y G a n
sameiginlegs	s a: m ei j I n l E x s
stjórnarandstæðingum	s t j ou r t n a r a n t s t ai D i N k Y m
samsetning	s a m s E h t n i N k
sprellað	s p r E l a D
fata	f a: t a
efast	E: v a s t
verksmiðjurnar	v E r_0 k s m I D j Y r t n a r
knattspyrnusambandið	k_h n a h t s p I r t n Y s a m p a n t I D
ýti	i: t I
skyldu	s c I l t Y
ágreiningi	au: k r ei n i J c I
niðurstöðurnar	n I: D Y r_0 s t 9 D Y r t n a r
milljónirnar	m I l j ou n I r t n a r
úrskurðaði	u r_0 s k Y r D a D I
endi	E n t I
gallajakkarnir	k a l a j a h k a r t n I r
herjólfi	h E r j ou l v I
gyllum	c I t l Y m
jógúrt	j ou: k u r_0 t
hörðu	h 9 r D Y
erfið	E r v I D
meistaraflokki	m ei s t a r a f l O h c I
efnahagslegra	E p n a h a x s t l E G r a
hendinni	h E n t I n I
misjöfnum	m I: s j 9 p n Y m
vestmannaeyjabæjar	v E s t m a n ei j a p ai j a r
forsetakosningar	f O r_0 s E t a k_h O s t n i N k a r
spron	s p r O n
frímannsdóttir	f r i: m a n s t ou h t I r
árásir	au: r au s I r
kjörlendi	c_h 9 r l E n t I
lindargötu	l I n t a r k 9 t Y
riðil	r I: D I l
borgarsjóð	p O r k a r_0 s j ou D
efnahagslega	E p n a h a x s t l E G a
moskusrottum	m O s k Y s r O h t Y m
norskan	n O r_0 s k a n
steypt	s t ei f t
afhenta	a f h E n_0 t a
vikan	v I: k a n
billegasta	p I l E G a s t a
oddný	O t n i
bankastjórnar	p au N_0 k a s t j ou r t n a r
anhýdríð	a n h i t r i D
hrinda	r_0 I n t a
bangladesh	p a N l a t E s
sleikjó	s t l ei: c ou
gesti	c E s t I
hlífðargallana	l_0 i v D a r k a l a n a
kjaradóms	c_h a: r a t ou m s
refsa	r E f s a
smíðað	s m i: D a D
stöku	s t 9: k Y
hælisleitendur	h ai: l I s t l ei t E n t Y r
slyddu	s t l I t Y
pappírsrúlla	p_h a h p i r_0 s r u l a
gospel	k O s p E l
fljótshlíð	f l j ou t s l_0 i D
þróað	T r ou a D
sjálfbærar	s j au l v p ai r a r
serbi	s E r p I
konfekti	k_h O n f E x t I
húsbréf	h u: s p r j E v
allhressilega	a t l_0 r_0 E s I l E G a
gate	c ei: t
nígerískur	n i: k E r i s k Y r
ágætir	au: c ai t I r
togað	t_h O: G a D
áritun	au: r I t Y n
kaffilögunar	k_h a f I l 9 G Y n a r
kaupfélagið	k_h 9i p f j E l ai j I D
geymsluaðstæðna	c ei m s t l Y a D s t ai D n a
rather	r a D E r
tilraunaverkefni	t_h I l r 9i n a v E r_0 k E p n I
bojan	p ou t j a n
fróður	f r ou: D Y r
aðdáenda	a D t au E n t a
páskana	p_h au s k a n a
oftsinnis	O f t s I n I s
eyra	ei: r a
samtölum	s a: m t_h 9 l Y m
sjálfstrausts	s j au l f s t_h r 9i s t s
versluninni	v E r_0 s t l Y n I n I
xi	s i:
veitur	v ei: t Y r
verkstjóri	v E r_0 k s t j ou r I
leggist	l E c I s t
popular	p_h O p u l a r
ungmennum	u N k m E n Y m
pólverjum	p_h ou l v E r j Y m
bót	p ou: t
kosningarnar	k_h O s t n i N k a r t n a r
eyðir	ei: D I r
íav	i: a v a f
veifað	v ei: v a D
hefðbundinnar	h E v p Y n t I n a r
framvísa	f r a m v i s a
frammarar	f r a m a r a r
karlpersónur	k_h a r t l_0 p_h E r_0 s ou n Y r
kappakstri	k_h a h p a k s t r I
lögðust	l 9 G D Y s t
temperature	t_h E m_0 p E r a t_h j 9: r
parið	p_h a: r I D
knowledge	n O l E t s
seyði	s ei: D I
giska	c I s k a
kontrabassa	k_h O n_0 t r a p a s a
sýnishorn	s i: n I s h O r t n_0
samstarfslæknar	s a m s t a r f s l ai h k n a r
fasteignina	f a s t ei k n I n a
hugsanavillna	h Y k s a n a v I t l n a
landsdómur	l a n t s t ou m Y r
laggirnar	l a c I r t n a r
fræðslu	f r ai D s t l Y
harðarson	h a r D a r_0 s O n
virtist	v I r_0 t I s t
rúllaðar	r u l a D a r
næðist	n ai: D I s t
dögunum	t 9: G O n Y m
skeljungur	s c E l j u N k Y r
menningarlífi	m E n i N k a r l i v I
kauptilboð	k_h 9i p t_h I l p O D
nýta	n i: t a
fréttatilkynningu	f r j E h t a t_h I l c_h I n i N k Y
gellið	c E t l I D
ósköpum	ou: s k 9 p Y m
íbúanna	i: p u a n a
spámaður	s p au: m a D Y r
nákvæmlega	n au: k_h v ai m l E G a
sandra	s a n t r a
haldnar	h a l t n a r
þéttbýlis	T j E h t p i l I s
krabbameinið	k_h r a p a m ei n I D
töfluna	t_h 9 p l Y n a
öfugur	9: v Y G Y r
krosshússins	k_h r O s h u s I n s
mjalta	m j a l_0 t a
viðrað	v I D r a D
lokaböllunum	l O: k a p 9 l O n Y m
yfirvinnu	I: v I r v I n Y
falist	f a: l I s t
hryssur	r_0 I s Y r
makkanum	m a h k a n Y m
sarah	s a: r a
rut	r Y: t
sófana	s ou: f a n a
málfríði	m au l f r i D I
skemma	s c E m a
botndýr	p O h t n_0 t i r
tug	t_h Y: G
haustmánuðum	h 9i s t m au n Y D Y m
hegðuðu	h E G D Y D Y
jóhannesdóttur	j ou: h a n E s t ou h t Y r
skúlasonar	s k u: l a s O n a r
rafsígarettan	r a f s i k a r E h t a n
rannsóknarstofu	r a n s ou h k n a r_0 s t O v Y
organisti	O r k a n I s t I
clooney	k_h l u: n i
liðsauka	l I D s 9i k a
hálendi	h au: l E n t I
vanilluísnum	v a: n I l Y i s t n Y m
kínverskra	c_h i n v E r_0 s k r a
tengdri	t_h ei N t r I
árekstraprófanir	au: r E k s t r a p_h r ou v a n I r
dýraverndunarfélag	t i: r a v E r n t Y n a r_0 f j E l a G
aukaspyrnu	9i: k a s p I r t n Y
bolludeginum	p O l Y t ei j I n Y m
flytjandi	f l I: t j a n t I
ókvæða	ou: k_h v ai D a
sjálfshjálp	s j au l f s C au l_0 p
serious	s i r i j Y s
hreinni	r_0 ei t n I
karnivali	k_h a r n I v a l I
foknet	f O: k n E t
veikt	v ei x t
grön	k r 9: n
metta	m E h t a
rule	r u: l
skrokki	s k r O h c I
fílabeinsströndinni	f i: l a p ei n s t r 9 n t I n I
bilbug	p I l p Y G
loud	l au: t
útgerðarmaður	u: t c E r D a r m a D Y r
forgangskröfur	f O r k au N s k_h r 9 v Y r
golfkennari	k O l v c_h E n a r I
þjást	T j au s t
sakborningar	s a k p O r t n i N k a r
valskonur	v a l s k_h O n Y r
rúmstólpa	r u m s t ou l_0 p a
án	au: n
setts	s E h t s
glitra	k l I: t r a
hægir	h ai j I r
uppræta	Y h p r ai t a
hálfdán	h au l v t au n
tínt	t_h i n_0 t
heskey	h E s k i
uppi	Y h p I
abel	a: p E l
milljarðamæringum	m I l j a r D a m ai r i N k Y m
afskrifaðar	a f s k r I v a D a r
fylgsni	f I l s t n I
veitingahúsinu	v ei: t i N k a h u s I n Y
vorkunn	v O r_0 k Y n
védís	v j E: t i s
fagottleikara	f a: k O h t l ei k a r a
næturklúbb	n ai: t Y r_0 k_h l u p
reima	r ei: m a
varaþingmaður	v a: r a T i N k m a D Y r
human	h j u: m a n
óðslega	ou D s t l E G a
þekktuð	T E x t Y D
dark	t a r_0 k
óveruleg	ou: v E r Y l E G
smali	s m a: l I
spilun	s p I: l Y n
vallarhelmingi	v a t l a r_0 h E l m i J c I
hnefa	n_0 E: v a
norðurslóðum	n O r D Y r_0 s t l ou D Y m
sjálfri	s j au l v r I
ljón	l j ou: n
klór	k_h l ou: r
spekingslega	s p E: c i N s t l E G a
almennt	a l m E n_0 t
textanum	t_h E k s t a n Y m
lögaðilum	l 9: G a D I l Y m
kýla	c_h i: l a
hváir	k_h v au: I r
fimleikakeppni	f I m l ei k a c_h E h p n I
keppast	c_h E h p a s t
tímasetningin	t_h i: m a s E h t n i J c I n
þættina	T ai h t I n a
gjaldþrots	c a l t T r O t s
ásmundur	au: s m Y n t Y r
lára	l au: r a
markakóngur	m a r_0 k a k_h ou N k Y r
nýi	n i: I
samanstanda	s a: m a n s t a n t a
samkomulagi	s a m k_h O m Y l ai j I
trillir	t_h r I l I r
jók	j ou: k
hvor	k_h v O: r
ufsa	Y f s a
þekktra	T E x t r a
lesandanum	l E: s a n t a n Y m
grímur	k r i: m Y r
höf	h 9: v
einkavæðingar	ei N_0 k a v ai D i N k a r
mass	m a s
munið	m Y: n I D
möguleiki	m 9: G Y l ei c I
pils	p_h I l s
áfall	au: f a t l_0
púlsinn	p_h u l s I n
regard	r E k a r t
gylli	c I t l I
togara	t_h O: G a r a
ítarlega	i: t a r l E G a
þyngstu	T i N s t Y
snérist	s t n j E: r I s t
aðbúnaði	a D p u n a D I
berja	p E r j a
laugavegur	l 9i: G a v E G Y r
sátu	s au: t Y
cake	k_h ei: k
skips	s c I p s
draugur	t r 9i: G Y r
registrar	r E c I s t r a r
grennd	k r E n t
persónurnar	p_h E r_0 s ou n Y r t n a r
